id1;id2;dist;edge_id
27569992;27569917;15;37545003
27569992;27569937;13;39384002
27569998;27569775;150;37498745
27569998;27570357;68;37811429
27569999;27569922;22;37497861
27569999;27570144;42;37498437
27570000;27569912;30;38739763
27570000;27569923;17;38742154
27570000;27570085;27;38739760
27570008;27569343;194;37497430
27570010;27569923;50;38742163
27570011;27569901;35;37563075
27570011;27570073;51;38753806
27570011;27570092;29;38175414
27570013;27569904;20;39334248
27570016;27569999;17;37497859
27570017;27569949;38;38848221
27570018;27569979;51;38739762
27570018;27570057;48;38976315
27570019;27570130;32;38890191
27570021;27570091;14;39384000
27570022;27569970;12;37545073
27570025;27570063;42;38742211
27570026;27570201;51;38840064
27570028;27570069;11;37498538
27570028;27570079;11;38889221
27570030;27569451;292;37607731
27570030;27570022;203;37545079
27570032;27570140;108;38669657
27570034;27569494;152;39555979
27570044;27569773;88;38843657
27570048;27570327;51;39317353
27570048;27570530;85;37510423
27570050;27570856;331;37508044
27570054;27569945;28;38890192
27570057;27570153;53;38976314
27570057;27570444;113;39194153
27570063;27569947;19;38742193
27570063;27570025;42;38742210
27570063;27570291;39;38742192
27570066;27569383;143;38118732
27570066;27570107;13;39583472
27570067;27569690;263;39559810
27570067;27569745;105;38175413
27570069;27570313;42;38914362
27570069;27570313;51;37498537
27570070;27569750;80;38840050
27570070;27570052;5;38840074
27570071;27569913;26;38739719
27570073;27570119;35;39566770
27570076;27569963;23;38856374
27570076;27570206;29;38856369
27570076;27570234;36;38856372
27570079;27569959;20;37859734
27570079;27570201;22;38889239
27570081;27569770;50;37510413
27570085;27570000;27;38739759
27570085;27570098;4;38739758
27570085;27570165;47;38742152
27570088;27569709;83;38245359
27570091;27570120;12;37606352
27570091;27570224;25;39383998
27570092;27569901;31;38175406
27570092;27570067;39;39559809
27570095;27570400;53;39681268
27570098;27570085;4;38739757
27570098;27570205;40;38739736
27570101;27569668;80;37561671
27570101;27569946;50;37561640
27570101;27570229;43;37561637
27570106;27570197;30;39583469
27570106;27570197;274;37810849
27570107;27570066;13;39583471
27570107;27570138;11;37566210
27570110;27569915;34;39553405
27570116;27569976;30;37620595
27570116;27570243;29;37620592
27570116;27570318;58;37859768
27570119;27570126;56;38742097
27570120;27570345;94;37606351
27570121;27569843;158;38739727
27570121;27570236;109;37632411
27570123;27570215;29;37499592
27570123;27570341;47;39596948
27570125;27570181;9;39583478
27570126;27569343;145;39559807
27570126;27570113;15;39559806
27570133;27569806;57;37499615
27570133;27570421;53;37499612
27570134;27569559;151;38245324
27570134;27570767;113;38245334
27570138;27570106;6;39680746
27570138;27570107;11;37566209
27570140;27569946;37;38669659
27570140;27570032;108;38669656
27570140;27570229;121;38669661
27570144;27569610;165;38167341
27570144;27569922;40;37498440
27570144;27571966;338;38968703
27570146;27569658;155;38245365
27570146;27570359;47;38245347
27570146;27570448;94;38245362
27570152;27570318;32;37499629
27570153;27570232;15;38742215
27570153;27570323;35;38976313
27570155;27569883;49;37803956
27570155;27570336;79;37692292
27570155;27570336;65;37692289
27570156;27569992;30;39383999
27570165;27569912;42;38742173
27570165;27570085;47;38742151
27570165;27570431;98;38742168
27570168;27569866;87;39501193
27570168;27570193;6;39501183
27570180;27570235;52;39213911
27570181;27570125;9;39583477
27570181;27570263;74;38128931
27570181;27570280;41;38128928
27570183;27570852;131;38844862
27570186;27570202;17;38175398
27570186;27570716;87;38739450
27570191;27570232;46;38742186
27570193;27570242;13;39501187
27570195;27569917;47;39500986
27570195;27570156;14;39501181
27570197;27570268;13;37566208
27570199;27569789;374;38739754
27570201;27570026;51;38840063
27570201;27570079;22;38889240
27570201;27570324;21;38889237
27570202;27570092;165;39559808
27570202;27570126;14;38175420
27570205;27570199;7;38739752
27570205;27570262;9;38739735
27570206;27570076;29;38856368
27570206;27570326;26;38854170
27570206;27570478;60;38856370
27570208;27570340;27;39555972
27570209;27570480;68;38245353
27570215;27569180;200;39370919
27570215;27570216;11;39596946
27570215;27570456;44;39370916
27570216;27570215;11;39596947
27570216;27570400;72;37859717
27570216;27570600;68;37499626
27570222;27570852;106;39539680
27570224;27570228;67;39383996
27570227;27570224;13;37801755
27570227;27570267;100;38874077
27570228;27570156;14;39383997
27570228;27570267;13;39539656
27570229;27569931;53;39334414
27570229;27569967;166;37561635
27570229;27570101;43;37561638
27570229;27570140;121;38669660
27570231;27570359;42;38245356
27570232;27570153;15;38742214
27570232;27570191;46;38742185
27570232;27570314;15;38742213
27570234;27569963;47;37499691
27570234;27570076;36;38856373
27570234;27570460;40;37499688
27570235;27569514;150;37561744
27570235;27570180;52;39213910
27570236;27570249;14;37632407
27570238;27569775;77;37497212
27570238;27570403;32;37497209
27570238;27570421;38;38610960
27570242;27570193;13;39501188
27570242;27570570;95;39501185
27570242;27570650;171;37691412
27570243;27570116;29;37620593
27570243;27570269;10;37620590
27570244;27570278;37;37510438
27570244;27570822;98;38452794
27570247;27569886;111;38735541
27570247;27570248;41;38735538
27570247;27570699;74;38735552
27570248;27569728;86;37561219
27570248;27570247;41;38735539
27570248;27570455;36;37561216
27570249;27570289;83;39677274
27570249;27570438;38;37632405
27570255;27570263;31;39583468
27570255;27570412;35;37607754
27570257;27570292;7;37691284
27570257;27570355;30;37497874
27570257;27570355;115;37498330
27570262;27570199;11;38739753
27570262;27570378;22;38739448
27570263;27570181;74;38128930
27570263;27570255;31;39583467
27570263;27570280;102;39583466
27570264;27570307;33;37692309
27570264;27570329;36;37692306
27570264;27570348;18;39539710
27570267;27570532;116;39539655
27570268;27570138;37;39583470
27570268;27570197;13;37566207
27570268;27570614;68;37566206
27570269;27570243;10;37620591
27570269;27570420;101;37498749
27570269;27570524;57;37499643
27570278;27570507;102;37510436
27570278;27570752;92;38452797
27570280;27570181;41;38128929
27570280;27570263;102;39583465
27570280;27570294;119;39583473
27570280;27570615;57;37545061
27570281;27569918;74;37561723
27570281;27570311;8;37561722
27570281;27570504;41;37561739
27570283;27570314;43;38742159
27570289;27570438;78;38175411
27570289;27570746;231;38175394
27570290;27569828;90;39539622
27570290;27570344;13;38124579
27570291;27570063;39;38742191
27570291;27570302;15;38742206
27570291;27570431;25;38742190
27570292;27570016;86;37498759
27570292;27570257;7;37691283
27570293;27569948;89;38245388
27570293;27570787;137;38245379
27570294;27570280;119;39583474
27570294;27571061;151;37607749
27570302;27569964;59;38742187
27570302;27569972;75;38742204
27570302;27570291;15;38742207
27570303;27570193;22;39572487
27570307;27569610;120;37498263
27570307;27570264;33;37692308
27570307;27570904;98;37498260
27570311;27570281;8;37561721
27570311;27570582;56;37561720
27570311;27570764;365;37561753
27570313;27570069;42;38914361
27570313;27570324;16;37498536
27570314;27570232;15;38742212
27570314;27570283;43;38742160
27570314;27570323;7;38742157
27570318;27570116;58;37859769
27570318;27570483;30;37499628
27570323;27570314;7;38742158
27570323;27570695;62;38976312
27570324;27570201;21;38889238
27570324;27570467;24;38889235
27570326;27569943;85;37496800
27570326;27570206;26;38854169
27570326;27570518;42;37499692
27570326;27570555;40;38854168
27570327;27570608;48;39317352
27570329;27570264;36;37692307
27570329;27570348;20;39539695
27570329;27570869;89;37692304
27570336;27570155;65;37692290
27570336;27570155;79;37692291
27570336;27571017;113;37692335
27570340;27569709;185;38216748
27570340;27570208;27;39555971
27570340;27570841;94;38216747
27570341;27570133;75;37499595
27570343;27570418;14;39754643
27570344;27570070;72;38840073
27570344;27570290;13;38124580
27570344;27570437;17;38124577
27570345;27570303;11;39501191
27570345;27570450;42;37606350
27570348;27570264;18;39539711
27570348;27570329;20;39539694
27570348;27570702;57;39539708
27570349;27570529;51;38889241
27570351;27569608;204;37545008
27570351;27569693;119;38118758
27570351;27570631;100;37545007
27570355;27570257;115;37498329
27570355;27570401;9;37691286
27570355;27570696;79;37497873
27570357;27569998;68;37811430
27570357;27570483;38;37616429
27570359;27570146;47;38245346
27570359;27570231;42;38245357
27570359;27570509;43;38245354
27570375;27569248;218;37497193
27570375;27570381;7;39596952
27570375;27570586;37;37497190
27570378;27570098;63;38739747
27570378;27570262;22;38739447
27570378;27570588;36;38739482
27570381;27570375;7;39596951
27570381;27570394;13;39596950
27570389;27570081;54;39593665
27570389;27570244;61;37510437
27570394;27570381;13;39596949
27570394;27570400;6;38843692
27570395;27570018;67;38742162
27570395;27570444;9;38742201
27570400;27570095;53;39681267
27570400;27570216;72;37859718
27570400;27570394;6;38843691
27570401;27570292;29;37498758
27570401;27570355;9;37691285
27570403;27570238;32;37497210
27570403;27570501;36;38610963
27570403;27570737;62;37497207
27570407;27570121;102;37632410
27570407;27570236;39;37632406
27570410;27569740;140;37545163
27570411;27570544;24;37803955
27570412;27570255;35;37607755
27570412;27570778;94;37545072
27570412;27570778;73;37607752
27570418;27570343;14;39754642
27570418;27570581;32;39754638
27570418;27570870;75;39754641
27570420;27570269;101;37498750
27570420;27570467;39;38889233
27570421;27570133;53;37499613
27570421;27570238;38;38610961
27570421;27570442;4;37499610
27570423;27570431;35;38742171
27570427;27569402;192;37497195
27570431;27570165;98;38742169
27570431;27570291;25;38742189
27570431;27570423;35;38742170
27570437;27570344;17;38124578
27570437;27570674;70;37859715
27570437;27571388;183;38124575
27570438;27570503;17;37632403
27570442;27570421;4;37499611
27570442;27570501;10;37499608
27570442;27570800;92;37499603
27570444;27570057;113;39194152
27570444;27570395;9;38742202
27570444;27570479;10;38739726
27570448;27570146;94;38245363
27570449;27569859;100;38735549
27570449;27570452;14;38735562
27570449;27570783;65;38735546
27570450;27570536;33;39572484
27570452;27570449;14;38735563
27570452;27570453;13;39556372
27570453;27570452;13;39556373
27570453;27570455;15;39556370
27570455;27570248;36;37561217
27570455;27570453;15;39556371
27570455;27571075;237;37561214
27570456;27570215;44;39370917
27570456;27570341;42;37499594
27570456;27570679;45;39370914
27570457;27570357;32;37811437
27570457;27570575;31;38910859
27570460;27570234;40;37499689
27570460;27570478;11;37498434
27570460;27570612;59;37498425
27570465;27570504;44;37561738
27570466;27570407;11;37632404
27570467;27570324;24;38889236
27570467;27570420;39;38889234
27570467;27570529;14;38889231
27570469;27570410;16;37810850
27570469;27570653;37;37691414
27570478;27570206;60;38856371
27570478;27570460;11;37498433
27570478;27570484;4;37498432
27570479;27570395;14;38742161
27570479;27570444;10;38739725
27570479;27570580;18;38739724
27570480;27570209;68;38245352
27570480;27570628;44;38245372
27570480;27570703;108;38245371
27570483;27570243;66;37616428
27570484;27570478;4;37498431
27570484;27570518;27;37498430
27570484;27570644;50;38848219
27570501;27570403;36;38610962
27570501;27570442;10;37499609
27570501;27570843;62;37499606
27570503;27570466;29;37632402
27570503;27570694;49;37632409
27570504;27570281;41;37561740
27570504;27570465;44;37561737
27570504;27570537;23;37561741
27570507;27570856;156;37510410
27570509;27570359;43;38245355
27570511;27570227;134;37801754
27570518;27570326;42;37499693
27570518;27570484;27;37498429
27570518;27570555;25;37498428
27570524;27570572;55;37859709
27570524;27570803;57;37499642
27570529;27570349;51;38889242
27570529;27570467;14;38889232
27570529;27570674;25;38889229
27570530;27570959;71;37510408
27570532;27571217;146;37498337
27570536;27570570;34;37606644
27570536;27571022;193;37527614
27570537;27570504;23;37561742
27570544;27570411;24;37803954
27570544;27571395;142;37692288
27570546;27570600;20;37859748
27570550;27570544;48;39539660
27570551;27569979;116;38739710
27570551;27570580;25;38739478
27570551;27570616;137;38739473
27570555;27570326;40;38854167
27570555;27570518;25;37498427
27570555;27570922;54;38854166
27570562;27570588;6;37632400
27570566;27570378;38;38739449
27570566;27570562;18;37632401
27570570;27570242;95;39501186
27570570;27570650;26;37606643
27570572;27570524;55;37859710
27570575;27570457;31;38910858
27570579;27569035;319;38840558
27570580;27570479;18;38739723
27570580;27570551;25;38739477
27570580;27570611;20;38739476
27570581;27570418;32;39754639
27570582;27570311;56;37561719
27570582;27570764;33;37561718
27570582;27570839;40;37561731
27570583;27570733;22;38861147
27570586;27570375;37;37497191
27570586;27570624;45;37859736
27570586;27571183;105;37497188
27570588;27570648;10;37632398
27570590;27570607;70;37545070
27570590;27570824;46;37607746
27570591;27570457;26;37811436
27570591;27570761;67;37498523
27570600;27570216;68;37499627
27570600;27570546;20;37859747
27570600;27570624;4;37499624
27570602;27570566;6;37632399
27570607;27570590;70;37545071
27570607;27570615;47;37545068
27570607;27571037;71;37545063
27570608;27570645;14;37510406
27570611;27570580;20;38739475
27570611;27570691;74;38739472
27570611;27570940;51;38739718
27570612;27570460;59;37498426
27570614;27570268;68;37566205
27570614;27570631;41;37566204
27570614;27570632;39;39680753
27570615;27570280;57;37545060
27570615;27570607;47;37545069
27570615;27570621;45;37545066
27570616;27570551;137;38739474
27570616;27570602;37;38739451
27570621;27570615;45;37545067
27570621;27570634;62;37545064
27570621;27571053;71;37545057
27570624;27570586;45;37859735
27570624;27570600;4;37499625
27570624;27571183;172;37499622
27570628;27570480;44;38245373
27570628;27570703;14;38245350
27570628;27570735;29;38245368
27570631;27569766;148;37545026
27570631;27570351;100;37545006
27570631;27570614;41;37566203
27570631;27570946;49;38166740
27570632;27570410;45;37545162
27570632;27570614;39;39680754
27570632;27570653;16;37545046
27570634;27570621;62;37545065
27570635;27570389;41;39593664
27570635;27570608;19;37510407
27570636;27570707;17;39537314
27570636;27571090;183;39537349
27570644;27570484;50;38848220
27570645;27570680;6;37510405
27570645;27570695;44;38739480
27570648;27570776;47;38739470
27570648;27570793;24;37632395
27570650;27570242;171;37691411
27570650;27570984;148;37606642
27570652;27570591;15;37811435
27570652;27570718;14;39240652
27570653;27570632;16;37545047
27570653;27570876;62;37545044
27570653;27570985;60;37691413
27570665;27570792;30;38245345
27570673;27570748;14;38739748
27570674;27570437;70;37859716
27570674;27570529;25;38889230
27570674;27571195;104;38889227
27570679;27570456;45;39370915
27570679;27570800;32;39370912
27570679;27570958;62;37859720
27570680;27570831;25;37510403
27570684;27570786;16;38739750
